4.421049, 5.664817, -0.960446, 0.000000, 0.000000, -0.062500
4.421048, 5.686469, -0.967593, 0.000000, 0.000000, -0.062500
4.421047, 5.708142, -0.974673, 0.000000, 0.000000, -0.062500
4.421045, 5.729834, -0.981693, 0.000000, 0.000000, -0.062500
4.421043, 5.751545, -0.988656, 0.000000, 0.000000, -0.062500
4.421041, 5.773273, -0.995567, 0.000000, 0.000000, -0.062500
4.421038, 5.795015, -1.002431, 0.000000, 0.000000, -0.062500
4.421035, 5.816771, -1.009253, 0.000000, 0.000000, -0.062500
4.421032, 5.838538, -1.016036, 0.000000, 0.000000, -0.062500
4.421027, 5.860317, -1.022785, 0.000000, 0.000000, -0.062500
4.421022, 5.882105, -1.029501, 0.000000, 0.000000, -0.062500
4.421017, 5.903902, -1.036189, 0.000000, 0.000000, -0.062500
4.421010, 5.925707, -1.042852, 0.000000, 0.000000, -0.062500
4.421002, 5.947518, -1.049494, 0.000000, 0.000000, -0.062500
4.420993, 5.969335, -1.056116, 0.000000, 0.000000, -0.062500
4.420983, 5.991157, -1.062723, 0.000000, 0.000000, -0.062500
4.420972, 6.012983, -1.069319, 0.000000, 0.000000, -0.062500
4.420959, 6.034811, -1.075905, 0.000000, 0.000000, -0.062500
4.420944, 6.056641, -1.082485, 0.000000, 0.000000, -0.062500
4.420928, 6.078472, -1.089060, 0.000000, 0.000000, -0.062500
4.420910, 6.100305, -1.095632, 0.000000, 0.000000, -0.062500
4.420889, 6.122137, -1.102204, 0.000000, 0.000000, -0.062500
4.420867, 6.143969, -1.108775, 0.000000, 0.000000, -0.062500
4.420841, 6.165801, -1.115350, 0.000000, 0.000000, -0.062500
4.420813, 6.187631, -1.121928, 0.000000, 0.000000, -0.062500
4.420781, 6.209459, -1.128513, 0.000000, 0.000000, -0.062500
4.420747, 6.231285, -1.135106, 0.000000, 0.000000, -0.062500
4.420709, 6.253108, -1.141709, 0.000000, 0.000000, -0.062500
4.420667, 6.274928, -1.148322, 0.000000, 0.000000, -0.062500
4.420621, 6.296745, -1.154946, 0.000000, 0.000000, -0.062500
4.420571, 6.318558, -1.161582, 0.000000, 0.000000, -0.062500
4.420516, 6.340367, -1.168229, 0.000000, 0.000000, -0.062500
4.420456, 6.362173, -1.174889, 0.000000, 0.000000, -0.062500
4.420391, 6.383974, -1.181562, 0.000000, 0.000000, -0.062500
4.420319, 6.405771, -1.188249, 0.000000, 0.000000, -0.062500
4.420242, 6.427564, -1.194950, 0.000000, 0.000000, -0.062500
4.420158, 6.449353, -1.201666, 0.000000, 0.000000, -0.062500
4.420067, 6.471136, -1.208397, 0.000000, 0.000000, -0.062500
4.419969, 6.492916, -1.215143, 0.000000, 0.000000, -0.062500
4.419863, 6.514690, -1.221902, 0.000000, 0.000000, -0.062500
4.419749, 6.536461, -1.228676, 0.000000, 0.000000, -0.062500
4.419626, 6.558227, -1.235463, 0.000000, 0.000000, -0.062500
4.419493, 6.579989, -1.242262, 0.000000, 0.000000, -0.062500
4.419351, 6.601747, -1.249074, 0.000000, 0.000000, -0.062500
4.419198, 6.623502, -1.255898, 0.000000, 0.000000, -0.062500
4.419034, 6.645252, -1.262733, 0.000000, 0.000000, -0.062500
4.418859, 6.667000, -1.269579, 0.000000, 0.000000, -0.062500
4.418671, 6.688744, -1.276435, 0.000000, 0.000000, -0.062500
4.418471, 6.710485, -1.283300, 0.000000, 0.000000, -0.062500
4.418258, 6.732223, -1.290173, 0.000000, 0.000000, -0.062500
4.418030, 6.753959, -1.297053, 0.000000, 0.000000, -0.062500
4.417787, 6.775694, -1.303937, 0.000000, 0.000000, -0.062500
4.417528, 6.797426, -1.310826, 0.000000, 0.000000, -0.062500
4.417253, 6.819158, -1.317718, 0.000000, 0.000000, -0.062500
4.416961, 6.840889, -1.324611, 0.000000, 0.000000, -0.062500
4.416650, 6.862620, -1.331505, 0.000000, 0.000000, -0.062500
4.416322, 6.884351, -1.338398, 0.000000, 0.000000, -0.062500
4.415973, 6.906082, -1.345288, 0.000000, 0.000000, -0.062500
4.415604, 6.927814, -1.352175, 0.000000, 0.000000, -0.062500
4.415214, 6.949548, -1.359055, 0.000000, 0.000000, -0.062500
4.414801, 6.971284, -1.365928, 0.000000, 0.000000, -0.062500
4.414365, 6.993022, -1.372791, 0.000000, 0.000000, -0.062500
4.413904, 7.014763, -1.379642, 0.000000, 0.000000, -0.062500
4.413417, 7.036508, -1.386481, 0.000000, 0.000000, -0.062500
4.412904, 7.058257, -1.393304, 0.000000, 0.000000, -0.062500
4.412364, 7.080011, -1.400111, 0.000000, 0.000000, -0.062500
4.411795, 7.101770, -1.406898, 0.000000, 0.000000, -0.062500
4.411196, 7.123535, -1.413666, 0.000000, 0.000000, -0.062500
4.410567, 7.145306, -1.420410, 0.000000, 0.000000, -0.062500
4.409905, 7.167084, -1.427129, 0.000000, 0.000000, -0.062500
4.409210, 7.188869, -1.433820, 0.000000, 0.000000, -0.062500
4.408479, 7.210662, -1.440482, 0.000000, 0.000000, -0.062500
4.407713, 7.232464, -1.447112, 0.000000, 0.000000, -0.062500
4.406909, 7.254275, -1.453707, 0.000000, 0.000000, -0.062500
4.406066, 7.276095, -1.460266, 0.000000, 0.000000, -0.062500
4.405183, 7.297926, -1.466786, 0.000000, 0.000000, -0.062500
4.404259, 7.319767, -1.473265, 0.000000, 0.000000, -0.062500
4.403291, 7.341620, -1.479700, 0.000000, 0.000000, -0.062500
4.402280, 7.363484, -1.486089, 0.000000, 0.000000, -0.062500
4.401221, 7.385360, -1.492429, 0.000000, 0.000000, -0.062500
4.400115, 7.407249, -1.498717, 0.000000, 0.000000, -0.062500
4.398960, 7.429151, -1.504951, 0.000000, 0.000000, -0.062500
4.397753, 7.451066, -1.511128, 0.000000, 0.000000, -0.062500
4.396493, 7.472994, -1.517246, 0.000000, 0.000000, -0.062500
4.395179, 7.494937, -1.523302, 0.000000, 0.000000, -0.062500
4.393808, 7.516895, -1.529292, 0.000000, 0.000000, -0.062500
4.392380, 7.538867, -1.535215, 0.000000, 0.000000, -0.062500
4.390892, 7.560855, -1.541068, 0.000000, 0.000000, -0.062500
4.389342, 7.582858, -1.546847, 0.000000, 0.000000, -0.062500
4.387729, 7.604876, -1.552550, 0.000000, 0.000000, -0.062500
4.386050, 7.626910, -1.558175, 0.000000, 0.000000, -0.062500
4.384303, 7.648959, -1.563716, 0.000000, 0.000000, -0.062500
4.382487, 7.671024, -1.569173, 0.000000, 0.000000, -0.062500
4.380599, 7.693104, -1.574542, 0.000000, 0.000000, -0.062500
4.378638, 7.715200, -1.579821, 0.000000, 0.000000, -0.062500
4.376601, 7.737312, -1.585005, 0.000000, 0.000000, -0.062500
4.374486, 7.759439, -1.590092, 0.000000, 0.000000, -0.062500
4.372292, 7.781582, -1.595080, 0.000000, 0.000000, -0.062500
4.370016, 7.803739, -1.599965, 0.000000, 0.000000, -0.062500
4.367655, 7.825911, -1.604745, 0.000000, 0.000000, -0.062500
4.365209, 7.848096, -1.609415, 0.000000, 0.000000, -0.062500
4.362674, 7.870295, -1.613974, 0.000000, 0.000000, -0.062500
4.360048, 7.892507, -1.618418, 0.000000, 0.000000, -0.062500
4.357329, 7.914730, -1.622744, 0.000000, 0.000000, -0.062500
4.354516, 7.936965, -1.626949, 0.000000, 0.000000, -0.062500
4.351604, 7.959212, -1.631031, 0.000000, 0.000000, -0.062500
4.348594, 7.981469, -1.634985, 0.000000, 0.000000, -0.062500
4.345482, 8.003734, -1.638811, 0.000000, 0.000000, -0.062500
4.342266, 8.026008, -1.642503, 0.000000, 0.000000, -0.062500
4.338944, 8.048288, -1.646061, 0.000000, 0.000000, -0.062500
4.335515, 8.070573, -1.649482, 0.000000, 0.000000, -0.062500
4.331975, 8.092861, -1.652762, 0.000000, 0.000000, -0.062500
4.328322, 8.115152, -1.655898, 0.000000, 0.000000, -0.062500
4.324556, 8.137445, -1.658889, 0.000000, 0.000000, -0.062500
4.320672, 8.159737, -1.661731, 0.000000, 0.000000, -0.062500
4.316670, 8.182028, -1.664422, 0.000000, 0.000000, -0.062500
4.312548, 8.204315, -1.666959, 0.000000, 0.000000, -0.062500
4.308303, 8.226597, -1.669340, 0.000000, 0.000000, -0.062500
4.303934, 8.248871, -1.671565, 0.000000, 0.000000, -0.062500
4.299439, 8.271135, -1.673629, 0.000000, 0.000000, -0.062500
4.294817, 8.293388, -1.675533, 0.000000, 0.000000, -0.062500
4.290066, 8.315627, -1.677273, 0.000000, 0.000000, -0.062500
4.285185, 8.337850, -1.678848, 0.000000, 0.000000, -0.062500
4.280171, 8.360054, -1.680256, 0.000000, 0.000000, -0.062500
4.275023, 8.382239, -1.681495, 0.000000, 0.000000, -0.062500
4.269739, 8.404401, -1.682564, 0.000000, 0.000000, -0.062500
4.264319, 8.426538, -1.683461, 0.000000, 0.000000, -0.062500
4.258762, 8.448647, -1.684185, 0.000000, 0.000000, -0.062500
4.253067, 8.470727, -1.684737, 0.000000, 0.000000, -0.062500
4.247233, 8.492774, -1.685116, 0.000000, 0.000000, -0.062500
4.241259, 8.514786, -1.685320, 0.000000, 0.000000, -0.062500
4.235145, 8.536760, -1.685350, 0.000000, 0.000000, -0.062500
4.228890, 8.558694, -1.685205, 0.000000, 0.000000, -0.062500
4.222492, 8.580585, -1.684884, 0.000000, 0.000000, -0.062500
4.215953, 8.602430, -1.684387, 0.000000, 0.000000, -0.062500
4.209270, 8.624228, -1.683713, 0.000000, 0.000000, -0.062500
4.202444, 8.645975, -1.682864, 0.000000, 0.000000, -0.062500
4.195475, 8.667670, -1.681840, 0.000000, 0.000000, -0.062500
4.188365, 8.689310, -1.680642, 0.000000, 0.000000, -0.062500
4.181113, 8.710893, -1.679272, 0.000000, 0.000000, -0.062500
4.173719, 8.732416, -1.677729, 0.000000, 0.000000, -0.062500
4.166184, 8.753877, -1.676016, 0.000000, 0.000000, -0.062500
4.158509, 8.775274, -1.674132, 0.000000, 0.000000, -0.062500
4.150693, 8.796604, -1.672079, 0.000000, 0.000000, -0.062500
4.142737, 8.817865, -1.669858, 0.000000, 0.000000, -0.062500
4.134642, 8.839055, -1.667471, 0.000000, 0.000000, -0.062500
4.126408, 8.860172, -1.664918, 0.000000, 0.000000, -0.062500
4.118038, 8.881216, -1.662203, 0.000000, 0.000000, -0.062500
4.109532, 8.902184, -1.659327, 0.000000, 0.000000, -0.062500
4.100893, 8.923074, -1.656294, 0.000000, 0.000000, -0.062500
4.092120, 8.943886, -1.653104, 0.000000, 0.000000, -0.062500
4.083216, 8.964618, -1.649760, 0.000000, 0.000000, -0.062500
4.074181, 8.985269, -1.646265, 0.000000, 0.000000, -0.062500
4.065018, 9.005836, -1.642620, 0.000000, 0.000000, -0.062500
4.055727, 9.026319, -1.638827, 0.000000, 0.000000, -0.062500
4.046310, 9.046716, -1.634890, 0.000000, 0.000000, -0.062500
4.036768, 9.067026, -1.630810, 0.000000, 0.000000, -0.062500
4.027104, 9.087249, -1.626590, 0.000000, 0.000000, -0.062500
4.017319, 9.107386, -1.622233, 0.000000, 0.000000, -0.062500
4.007416, 9.127434, -1.617742, 0.000000, 0.000000, -0.062500
3.997395, 9.147395, -1.613119, 0.000000, 0.000000, -0.062500
3.987259, 9.167267, -1.608367, 0.000000, 0.000000, -0.062500
3.977009, 9.187051, -1.603490, 0.000000, 0.000000, -0.062500
3.966648, 9.206745, -1.598489, 0.000000, 0.000000, -0.062500
3.956178, 9.226349, -1.593368, 0.000000, 0.000000, -0.062500
3.945599, 9.245864, -1.588129, 0.000000, 0.000000, -0.062500
3.934915, 9.265289, -1.582775, 0.000000, 0.000000, -0.062500
3.924126, 9.284624, -1.577308, 0.000000, 0.000000, -0.062500
3.913236, 9.303870, -1.571732, 0.000000, 0.000000, -0.062500
3.902245, 9.323028, -1.566049, 0.000000, 0.000000, -0.062500
3.891156, 9.342098, -1.560262, 0.000000, 0.000000, -0.062500
3.879971, 9.361080, -1.554373, 0.000000, 0.000000, -0.062500
3.868691, 9.379976, -1.548385, 0.000000, 0.000000, -0.062500
3.857319, 9.398786, -1.542302, 0.000000, 0.000000, -0.062500
3.845857, 9.417510, -1.536125, 0.000000, 0.000000, -0.062500
3.834306, 9.436149, -1.529857, 0.000000, 0.000000, -0.062500
3.822668, 9.454704, -1.523501, 0.000000, 0.000000, -0.062500
3.810946, 9.473174, -1.517060, 0.000000, 0.000000, -0.062500
3.799141, 9.491562, -1.510536, 0.000000, 0.000000, -0.062500
3.787255, 9.509869, -1.503932, 0.000000, 0.000000, -0.062500
3.775290, 9.528095, -1.497249, 0.000000, 0.000000, -0.062500
3.763247, 9.546242, -1.490490, 0.000000, 0.000000, -0.062500
3.751128, 9.564310, -1.483657, 0.000000, 0.000000, -0.062500
3.738936, 9.582302, -1.476753, 0.000000, 0.000000, -0.062500
3.726671, 9.600219, -1.469780, 0.000000, 0.000000, -0.062500
3.714336, 9.618060, -1.462740, 0.000000, 0.000000, -0.062500
3.701933, 9.635829, -1.455635, 0.000000, 0.000000, -0.062500
3.689462, 9.653525, -1.448468, 0.000000, 0.000000, -0.062500
3.676927, 9.671151, -1.441242, 0.000000, 0.000000, -0.062500
3.664329, 9.688707, -1.433957, 0.000000, 0.000000, -0.062500
3.651669, 9.706194, -1.426617, 0.000000, 0.000000, -0.062500
3.638949, 9.723615, -1.419223, 0.000000, 0.000000, -0.062500
3.626170, 9.740971, -1.411777, 0.000000, 0.000000, -0.062500
3.613335, 9.758262, -1.404280, 0.000000, 0.000000, -0.062500
3.600445, 9.775492, -1.396735, 0.000000, 0.000000, -0.062500
3.587500, 9.792661, -1.389144, 0.000000, 0.000000, -0.062500
3.574504, 9.809771, -1.381507, 0.000000, 0.000000, -0.062500
3.561457, 9.826822, -1.373828, 0.000000, 0.000000, -0.062500
3.548362, 9.843818, -1.366108, 0.000000, 0.000000, -0.062500
3.535218, 9.860759, -1.358348, 0.000000, 0.000000, -0.062500
3.522030, 9.877646, -1.350552, 0.000000, 0.000000, -0.062500
3.508797, 9.894482, -1.342719, 0.000000, 0.000000, -0.062500
3.495521, 9.911267, -1.334853, 0.000000, 0.000000, -0.062500
3.482204, 9.928005, -1.326954, 0.000000, 0.000000, -0.062500
3.468848, 9.944695, -1.319024, 0.000000, 0.000000, -0.062500
3.455454, 9.961342, -1.311064, 0.000000, 0.000000, -0.062500
3.442023, 9.977945, -1.303075, 0.000000, 0.000000, -0.062500
3.428558, 9.994507, -1.295060, 0.000000, 0.000000, -0.062500
3.415059, 10.011030, -1.287019, 0.000000, 0.000000, -0.062500
3.401529, 10.027515, -1.278954, 0.000000, 0.000000, -0.062500
3.387969, 10.043965, -1.270866, 0.000000, 0.000000, -0.062500
3.374380, 10.060381, -1.262756, 0.000000, 0.000000, -0.062500
3.360764, 10.076765, -1.254627, 0.000000, 0.000000, -0.062500
3.347123, 10.093119, -1.246478, 0.000000, 0.000000, -0.062500
3.333457, 10.109445, -1.238313, 0.000000, 0.000000, -0.062500
3.319770, 10.125744, -1.230131, 0.000000, 0.000000, -0.062500
3.306061, 10.142018, -1.221935, 0.000000, 0.000000, -0.062500
3.292334, 10.158270, -1.213726, 0.000000, 0.000000, -0.062500
3.278106, 10.175069, -1.205216, 0.000000, 0.000000, -0.062500
3.264828, 10.190711, -1.197273, 0.000000, 0.000000, -0.062500
3.252503, 10.205201, -1.189901, 0.000000, 0.000000, -0.062500
3.241135, 10.218543, -1.183101, 0.000000, 0.000000, -0.062500
3.230728, 10.230741, -1.176876, 0.000000, 0.000000, -0.062500
3.221283, 10.241798, -1.171227, 0.000000, 0.000000, -0.062500
3.212804, 10.251716, -1.166156, 0.000000, 0.000000, -0.062500
3.205291, 10.260497, -1.161663, 0.000000, 0.000000, -0.062500
3.198745, 10.268143, -1.157749, 0.000000, 0.000000, -0.062500
3.193168, 10.274655, -1.154414, 0.000000, 0.000000, -0.062500
3.188560, 10.280033, -1.151659, 0.000000, 0.000000, -0.062500
3.184922, 10.284278, -1.149484, 0.000000, 0.000000, -0.062500
3.182253, 10.287391, -1.147889, 0.000000, 0.000000, -0.062500
3.180555, 10.289372, -1.146874, 0.000000, 0.000000, -0.062500
3.179827, 10.290221, -1.146439, 0.000000, 0.000000, -0.062500
