holes,,,
4.10,4.79,3.62,177.06
4.12,4.93,3.62,177.06
4.94,4.00,3.62,171.24
4.97,4.13,3.62,171.24
5.34,3.29,3.62,253.46
5.85,5.33,3.62,144.56
5.93,5.43,3.62,144.56
6.79,6.59,3.62,161.63
6.85,6.71,3.62,161.63
7.66,5.83,3.62,177.06
7.69,5.97,3.62,177.06
NO hole,,,
4.42,4.88,3.62,177.02
4.75,4.83,3.62,179.37
4.99,3.73,3.62,106.13
5.09,4.84,3.62,197.70
5.14,4.35,3.62,247.88
5.16,3.46,3.62,148.88
5.32,4.62,3.62,237.50
5.40,4.98,3.62,221.71
5.53,4.87,3.62,234.75
5.64,5.21,3.62,234.56
5.75,5.11,3.62,234.56
6.03,5.65,3.62,234.11
6.14,5.55,3.62,234.56
6.24,5.88,3.62,236.17
6.39,5.79,3.62,221.71
6.43,6.13,3.62,239.40
6.61,6.40,3.62,244.59
6.69,5.92,3.62,197.70
7.03,5.93,3.62,179.37
7.37,5.88,3.62,177.02
