2.263184,1.271913,-3.094,138.556228
2.976008,3.665423,-3.094,196.056228
3.431005,10.67911,-3.094,138.556228
3.523669,10.784054,-3.094,138.556228
3.874129,2.939281,-3.094,217.496916
4.038685,4.868976,-3.094,261.056228
4.239073,9.542913,-3.094,104.463006
4.886433,4.082285,-3.094,255.239184
4.99403,10.495749,-3.094,196.056228
5.032752,10.36121,-3.094,196.056228
5.252373,3.249228,-3.094,157.462835
5.306032,3.378536,-3.094,157.462835
5.412069,8.377543,-3.094,262.649451
5.496169,3.148058,-3.094,157.462835
5.549829,3.277367,-3.094,157.462835
5.550919,8.359632,-3.094,262.649451
5.751628,5.328413,-3.094,228.556228
5.856573,5.235749,-3.094,228.556228
5.926336,5.526275,-3.094,228.556228
6.031281,5.433611,-3.094,228.556228
6.204155,9.326888,-3.094,261.056228
6.219879,2.028044,-3.094,99.962835
6.342453,9.305123,-3.094,261.056228
6.357768,2.052266,-3.094,99.962835
6.55712,8.012173,-3.094,228.556228
6.650071,7.930099,-3.094,228.556228
6.662344,3.179002,-3.094,101.556057
6.799506,3.207048,-3.094,101.556057
6.885739,6.622266,-3.094,245.626201
7.744224,5.893049,-3.094,261.056228
7.801119,1.453312,-3.094,214.962835
7.881346,1.338579,-3.094,214.962835
7.962385,7.841602,-3.094,211.486256
8.286828,2.484634,-3.094,123.369613
8.816901,7.086601,-3.094,196.056228
9.375797,1.532265,-3.094,157.462835
9.419457,1.671573,-3.094,157.462835
9.519726,9.490111,-3.094,138.556228
