4.4576 10.7382 -3.5070 -0.1202 4.87 
4.3820 3.5335 -3.5070 -0.0445 24.26 
4.3653 9.0402 -3.5070 -0.0870 136.12 
4.3163 5.2230 -3.5070 -0.0575 173.21 
4.1936 9.2920 -3.5070 -0.0895 106.11 
4.1187 10.6985 -3.5070 -0.1142 3.44 
4.1130 3.3630 -3.5070 -0.0455 41.72 
4.0872 9.8233 -3.5070 -0.0965 -165.54 
4.0845 9.5776 -3.5070 -0.0927 115.58 
4.0522 9.9589 -3.5070 -0.0983 -165.54 
4.0182 5.2703 -3.5070 -0.0618 -8.95 
3.9964 5.1320 -3.5070 -0.0607 -8.95 
3.9200 10.1670 -3.5070 -0.1003 115.22 
3.8716 3.2694 -3.5070 -0.0469 -52.51 
3.8121 10.8291 -3.5070 -0.1121 -34.72 
3.8021 10.4491 -3.5070 -0.1038 121.09 
3.7605 3.1842 -3.5070 -0.0472 -52.51 
3.6414 10.7092 -3.5070 -0.1063 126.37 
3.6066 2.9763 -3.5070 -0.0471 43.76 
3.5429 11.0432 -3.5070 -0.1118 -41.49 
3.4502 10.9383 -3.5070 -0.1073 138.51 
3.3640 2.7698 -3.5070 -0.0477 46.61 
3.3234 11.1436 -3.5070 -0.1090 -131.45 
3.1312 2.5523 -3.5070 -0.0480 44.31 
3.0090 3.0136 -3.5070 -0.0527 96.01 
2.9793 3.3267 -3.5070 -0.0554 110.95 
2.9620 3.9607 -3.5070 -0.0635 -73.95 
2.9243 2.7115 -3.5070 -0.0512 64.62 
2.9070 2.3259 -3.5070 -0.0481 46.16 
2.9068 3.6334 -3.5070 -0.0604 114.35 
2.8274 3.9220 -3.5070 -0.0652 -73.95 
2.7607 2.4423 -3.5070 -0.0505 54.55 
2.6890 2.0936 -3.5070 -0.0481 47.28 
2.5687 2.1918 -3.5070 -0.0502 50.69 
2.4742 1.8582 -3.5070 -0.0477 47.83 
2.3642 1.9514 -3.5070 -0.0498 49 
2.2612 1.6213 -3.5070 -0.0471 48.55 
2.1562 1.7140 -3.5070 -0.0494 48.55 
9.4301 9.8448 -3.4430 -0.0509 138.55 
9.3334 2.0081 -3.4430 -0.0096 157.46 
9.3330 9.6290 -3.4430 -0.0463 -131.41 
9.2797 1.8788 -3.4430 -0.0102 157.46 
9.2254 9.7176 -3.4430 -0.0545 -131.38 
9.1252 9.3891 -3.4430 -0.0460 -130.44 
9.0587 2.1425 -3.4430 -0.0114 -31.93 
9.0203 9.4869 -3.4430 -0.0529 -131.94 
8.9668 2.0031 -3.4430 -0.0122 159.89 
8.9253 9.1448 -3.4430 -0.0454 -127.79 
8.8134 9.2573 -3.4430 -0.0518 -132.01 
8.8075 2.3167 -3.4430 -0.0129 -33.38 
8.7435 8.8870 -3.4430 -0.0441 -121.39 
8.7264 7.6725 -3.4430 -0.0249 -73.95 
8.7172 7.4513 -3.4430 -0.0228 16.05 
8.6471 7.9793 -3.4430 -0.0304 -85.13 
8.6420 2.0888 -3.4430 -0.0141 174.4 
8.6114 8.6013 -3.4430 -0.0414 -114.78 
8.6112 7.5665 -3.4430 -0.0262 -73.95 
8.6094 9.0250 -3.4430 -0.0508 -125.8 
8.5890 8.2889 -3.4430 -0.0363 -92.01 
8.5877 2.5292 -3.4430 -0.0142 -43.96 
8.4053 8.7929 -3.4430 -0.0501 -133.12 
8.3939 2.7799 -3.4430 -0.0154 -66.84 
8.3172 2.0215 -3.4430 -0.0158 -145.87 
8.2383 3.0146 -3.4430 -0.0164 -52.89 
8.2009 2.8212 -3.4430 -0.0168 -56.64 
8.1757 8.5862 -3.4430 -0.0504 -150.72 
8.0505 3.2728 -3.4430 -0.0178 -43.49 
8.0330 1.8414 -3.4430 -0.0167 -153.16 
7.9203 8.3924 -3.4430 -0.0516 -154.17 
7.8727 8.1964 -3.4430 -0.0487 31.48 
7.8331 3.4872 -3.4430 -0.0196 -30.96 
7.7953 1.6752 -3.4430 -0.0168 34.96 
7.7151 1.7900 -3.4430 -0.0177 34.96 
7.6765 8.2424 -3.4430 -0.0532 -162.26 
7.6544 6.2479 -3.4430 -0.0305 81.05 
7.5624 3.6263 -3.4430 -0.0218 -13.97 
7.5270 6.3388 -3.4430 -0.0327 -98.95 
7.4360 6.2114 -3.4430 -0.0328 -8.95 
7.3795 8.1242 -3.4430 -0.0560 -163 
7.2604 3.6701 -3.4430 -0.0242 1.4 
7.1085 6.2629 -3.4430 -0.0368 -1.36 
7.0731 8.0992 -3.4430 -0.0602 173.49 
6.9284 3.6510 -3.4430 -0.0266 -2.3 
6.8032 7.4727 -3.4430 -0.0531 -98.85 
6.7995 7.7851 -3.4430 -0.0582 -78.17 
6.7959 6.9771 -3.4430 -0.0466 65.62 
6.7835 8.1989 -3.4430 -0.0657 148.77 
6.7713 6.2970 -3.4430 -0.0405 4.9 
6.7232 7.1668 -3.4430 -0.0496 -105.39 
6.7136 3.5438 -3.4430 -0.0278 101.55 
6.6686 8.0711 -3.4430 -0.0646 -53.37 
6.6105 6.9052 -3.4430 -0.0477 -121.9 
6.5764 3.5158 -3.4430 -0.0287 101.55 
6.5604 8.2850 -3.4430 -0.0696 48.55 
6.4555 8.3777 -3.4430 -0.0722 48.55 
6.4421 6.2262 -3.4430 -0.0429 31.49 
6.4352 6.6135 -3.4430 -0.0464 -122.6 
6.3568 3.5284 -3.4430 -0.0302 18.72 
6.3294 8.5824 -3.4430 -0.0771 138.51 
6.2717 2.3891 -3.4430 -0.0267 99.96 
6.2483 6.3612 -3.4430 -0.0457 -122.9 
6.2409 9.6706 -3.4430 -0.1022 -98.95 
6.2367 8.4774 -3.4430 -0.0758 138.51 
6.1964 9.3880 -3.4430 -0.0951 -91.62 
6.1662 8.8086 -3.4430 -0.0825 -65.44 
6.1633 6.0295 -3.4430 -0.0436 51.92 
6.1559 9.0980 -3.4430 -0.0886 -93.16 
6.1339 2.3649 -3.4430 -0.0272 99.96 
6.1026 9.6924 -3.4430 -0.1029 -98.95 
6.0844 2.6466 -3.4430 -0.0287 107.29 
6.0601 3.4544 -3.4430 -0.0320 7.91 
6.0453 6.1176 -3.4430 -0.0452 -131.05 
6.0287 2.9341 -3.4430 -0.0302 105.74 
5.9576 8.6159 -3.4430 -0.0799 169 
5.9414 5.7886 -3.4430 -0.0441 48.55 
5.9253 3.2045 -3.4430 -0.0319 133.47 
5.8365 5.8812 -3.4430 -0.0456 48.55 
5.7560 5.5787 -3.4430 -0.0446 -131.45 
5.7512 3.4950 -3.4430 -0.0342 -22.58 
5.6975 3.3657 -3.4430 -0.0340 -22.58 
5.6529 8.6420 -3.4430 -0.0816 179.81 
5.6511 5.6713 -3.4430 -0.0461 -131.45 
5.5401 5.3342 -3.4430 -0.0451 -131.5 
5.4639 3.6142 -3.4430 -0.0368 -22.54 
5.4493 8.7252 -3.4430 -0.0835 -97.36 
5.4292 5.4304 -3.4430 -0.0467 -128.08 
5.4103 3.4849 -3.4430 -0.0365 -22.54 
5.3255 5.0886 -3.4430 -0.0456 -130.47 
5.3104 8.7431 -3.4430 -0.0840 -97.36 
5.2053 3.7215 -3.4430 -0.0392 157.46 
5.1517 3.5922 -3.4430 -0.0389 157.46 
5.1504 5.2337 -3.4430 -0.0481 -148.51 
5.1240 4.8322 -3.4430 -0.0459 -119.51 
5.0725 8.7112 -3.4430 -0.0837 158.8 
4.9710 4.5450 -3.4430 -0.0455 -119.31 
4.9510 3.9182 -3.4430 -0.0421 129.15 
4.9312 10.7268 -3.4430 -0.1257 -163.95 
4.8925 10.8613 -3.4430 -0.1295 -163.95 
4.8877 4.2319 -3.4430 -0.0444 76.48 
4.8406 3.6508 -3.4430 -0.0415 0.27 
4.8212 5.1628 -3.4430 -0.0506 -175.1 
4.7858 4.4253 -3.4430 -0.0464 -104.77 
4.7522 8.8008 -3.4430 -0.0848 162.49 
4.6138 10.7812 -3.4430 -0.1234 7.93 
4.5280 3.5967 -3.4430 -0.0436 23.56 
4.4840 5.1970 -3.4430 -0.0550 178.64 
4.4807 8.9401 -3.4430 -0.0860 147.13 
4.2866 10.7028 -3.4430 -0.1166 15.22 
4.2697 9.1594 -3.4430 -0.0881 130.13 
4.2447 3.4527 -3.4430 -0.0449 34.98 
4.1565 5.2485 -3.4430 -0.0597 171.05 
4.1375 9.9086 -3.4430 -0.0983 104.46 
4.1334 9.4327 -3.4430 -0.0910 117.6 
4.0655 5.1211 -3.4430 -0.0597 81.05 
4.0395 9.7377 -3.4430 -0.0946 108.2 
3.9841 3.2695 -3.4430 -0.0458 27.23 
3.9683 10.0102 -3.4430 -0.0982 94.25 
3.9575 10.7445 -3.4430 -0.1126 -24.51 
3.9381 5.2120 -3.4430 -0.0622 -98.95 
3.8662 10.3102 -3.4430 -0.1021 117.13 
3.7734 3.2824 -3.4430 -0.0477 -142.51 
3.7311 3.0758 -3.4430 -0.0466 28.55 
3.7271 10.5825 -3.4430 -0.1052 127.71 
3.6780 10.9307 -3.4430 -0.1119 -39.01 
3.5458 10.8286 -3.4430 -0.1069 129.16 
3.4844 2.8742 -3.4430 -0.0472 43.83 
3.4222 11.1498 -3.4430 -0.1115 -41.45 
3.3296 11.0448 -3.4430 -0.1068 -41.45 
3.2463 2.6625 -3.4430 -0.0477 43.04 
3.0181 2.4401 -3.4430 -0.0479 45.23 
3.0035 3.1710 -3.4430 -0.0539 87.99 
2.9813 3.8934 -3.4430 -0.0623 106.05 
2.9811 2.8586 -3.4430 -0.0517 65.22 
2.9454 3.4806 -3.4430 -0.0577 94.87 
2.8753 4.0086 -3.4430 -0.0653 -163.95 
2.8661 3.7874 -3.4430 -0.0629 106.05 
2.8490 2.5730 -3.4430 -0.0506 58.61 
2.7974 2.2103 -3.4430 -0.0479 46.82 
2.6671 2.3151 -3.4430 -0.0502 52.21 
2.5813 1.9761 -3.4430 -0.0477 47.6 
2.4673 2.0708 -3.4430 -0.0498 49.56 
2.3680 1.7404 -3.4430 -0.0473 48 
2.2595 1.8309 -3.4430 -0.0494 48.59 
2.1623 1.6151 -3.4430 -0.0478 -41.45 
9.4363 9.7459 -3.3790 -0.0460 -131.45 
9.3712 1.9166 -3.3790 -0.0092 67.46 
9.3313 9.8386 -3.3790 -0.0552 -131.45 
9.2283 9.5085 -3.3790 -0.0458 -131 
9.1847 2.0698 -3.3790 -0.0103 -22.58 
9.1310 1.9405 -3.3790 -0.0109 157.42 
9.1233 9.6022 -3.3790 -0.0533 -131.69 
9.0238 9.2681 -3.3790 -0.0455 -129.31 
8.9296 2.2245 -3.3790 -0.0119 -34.73 
8.9169 9.3720 -3.3790 -0.0520 -132.09 
8.8318 9.0176 -3.3790 -0.0446 -125.45 
8.8070 2.0558 -3.3790 -0.0129 164.19 
8.7651 7.5379 -3.3790 -0.0224 106.05 
8.7104 9.1420 -3.3790 -0.0511 -131.52 
8.6934 2.4185 -3.3790 -0.0134 -42.24 
8.6857 7.8265 -3.3790 -0.0274 -78.9 
8.6682 8.7484 -3.3790 -0.0428 -115.38 
8.6305 7.4992 -3.3790 -0.0249 106.05 
8.6132 8.1332 -3.3790 -0.0331 -88.54 
8.5834 8.4463 -3.3790 -0.0389 -93.91 
8.5097 8.9069 -3.3790 -0.0501 -129.76 
8.4904 2.6472 -3.3790 -0.0146 -48.19 
8.4746 2.0800 -3.3790 -0.0148 -176.56 
8.2978 2.8013 -3.3790 -0.0159 33.36 
8.2934 8.6863 -3.3790 -0.0500 -135.83 
8.2208 2.9182 -3.3790 -0.0164 33.36 
8.1668 1.9326 -3.3790 -0.0161 -156.18 
8.1438 3.1515 -3.3790 -0.0169 -46.76 
8.0543 8.4905 -3.3790 -0.0507 -152.11 
7.9480 3.3864 -3.3790 -0.0184 -39.84 
7.9100 1.7554 -3.3790 -0.0166 -145.04 
7.8958 8.2926 -3.3790 -0.0498 121.48 
7.7764 8.2195 -3.3790 -0.0506 121.48 
7.7725 1.8301 -3.3790 -0.0175 -145.04 
7.7040 3.5690 -3.3790 -0.0205 -22.03 
7.6978 1.6925 -3.3790 -0.0171 -55.04 
7.5961 6.3279 -3.3790 -0.0316 171.05 
7.5743 6.1896 -3.3790 -0.0310 171.05 
7.5262 8.1725 -3.3790 -0.0544 -153.49 
7.4129 3.6583 -3.3790 -0.0228 -6.92 
7.2762 6.2369 -3.3790 -0.0347 -7.45 
7.2274 8.0977 -3.3790 -0.0578 -172.26 
7.0999 3.6671 -3.3790 -0.0252 6.45 
6.9405 6.2859 -3.3790 -0.0387 -2.16 
6.9227 8.1333 -3.3790 -0.0627 160.87 
6.8156 7.6291 -3.3790 -0.0553 -89.8 
6.7703 7.3192 -3.3790 -0.0511 -104.93 
6.7682 3.6264 -3.3790 -0.0275 2.83 
6.7611 7.0697 -3.3790 -0.0479 -24.38 
6.7504 7.9339 -3.3790 -0.0612 -65.41 
6.7033 6.9422 -3.3790 -0.0471 -24.38 
6.6592 8.2911 -3.3790 -0.0686 -41.45 
6.6590 3.4612 -3.3790 -0.0278 11.55 
6.6028 6.2793 -3.3790 -0.0419 13.85 
6.5665 8.1862 -3.3790 -0.0676 -41.45 
6.5251 6.7526 -3.3790 -0.0469 -117.84 
6.4963 3.5668 -3.3790 -0.0293 19.57 
6.4493 8.4765 -3.3790 -0.0740 138.55 
6.3566 8.3715 -3.3790 -0.0728 138.55 
6.3439 6.4857 -3.3790 -0.0460 -122.59 
6.2962 6.1400 -3.3790 -0.0434 34.76 
6.2596 2.4580 -3.3790 -0.0268 -170.04 
6.2438 8.6842 -3.3790 -0.0795 -51.24 
6.2191 9.5323 -3.3790 -0.0984 81.05 
6.2149 2.3080 -3.3790 -0.0264 9.96 
6.2096 3.4866 -3.3790 -0.0309 15.03 
6.1826 9.7506 -3.3790 -0.1042 171.05 
6.1748 9.2430 -3.3790 -0.0916 -93.33 
6.1491 6.2394 -3.3790 -0.0454 -129.87 
6.1459 8.9521 -3.3790 -0.0854 -84.37 
6.1097 2.5027 -3.3790 -0.0278 -80.04 
6.1048 8.5688 -3.3790 -0.0782 154.09 
6.0917 9.6232 -3.3790 -0.1009 -8.95 
6.0578 2.7907 -3.3790 -0.0292 105.58 
6.0482 5.9095 -3.3790 -0.0437 48.51 
5.9909 3.0753 -3.3790 -0.0308 114.54 
5.9433 6.0022 -3.3790 -0.0453 -131.92 
5.9055 3.4513 -3.3790 -0.0328 -7 
5.8426 5.7824 -3.3790 -0.0449 -41.45 
5.8115 3.2971 -3.3790 -0.0328 147.67 
5.8057 8.6339 -3.3790 -0.0808 176.12 
5.7499 5.6775 -3.3790 -0.0452 -41.45 
5.6469 5.4550 -3.3790 -0.0448 -131.48 
5.6076 3.5546 -3.3790 -0.0353 -22.54 
5.5497 3.4270 -3.3790 -0.0352 -22.54 
5.5443 5.5504 -3.3790 -0.0464 -131.49 
5.5085 8.6509 -3.3790 -0.0821 -179.34 
5.4323 5.2118 -3.3790 -0.0453 -131.28 
5.3888 8.8035 -3.3790 -0.0848 172.64 
5.3724 3.5764 -3.3790 -0.0371 -112.54 
5.2962 5.3199 -3.3790 -0.0472 -145.24 
5.2432 3.6301 -3.3790 -0.0383 67.46 
5.2321 8.6827 -3.3790 -0.0831 163.93 
5.2215 4.9629 -3.3790 -0.0457 -126.28 
5.0622 3.8026 -3.3790 -0.0405 142.84 
5.0390 4.6931 -3.3790 -0.0457 -114.39 
4.9984 3.6372 -3.3790 -0.0401 -10.41 
4.9897 5.1806 -3.3790 -0.0491 -166.15 
4.9792 10.8134 -3.3790 -0.1288 106.05 
4.9050 8.7516 -3.3790 -0.0842 167.55 
4.8928 4.0693 -3.3790 -0.0433 102.72 
4.8714 4.4752 -3.3790 -0.0459 165.23 
4.8640 10.7074 -3.3790 -0.1242 16.05 
4.8357 4.3398 -3.3790 -0.0454 165.23 
4.7580 10.8226 -3.3790 -0.1263 16.05 
4.6821 3.6365 -3.3790 -0.0425 9.82 
4.6520 5.1740 -3.3790 -0.0526 177.84 
4.6117 8.8613 -3.3790 -0.0853 154.17 
4.4576 10.7382 -3.3790 -0.1198 4.91 
4.3820 3.5335 -3.3790 -0.0442 29.28 
4.3653 9.0402 -3.3790 -0.0869 139.06 
4.3163 5.2230 -3.3790 -0.0573 172.55 
4.1936 9.2920 -3.3790 -0.0894 121.25 
4.1187 10.6985 -3.3790 -0.1139 -15.46 
4.1130 3.3630 -3.3790 -0.0453 37.68 
4.0872 9.8233 -3.3790 -0.0963 -165.54 
4.0845 9.5776 -3.3790 -0.0926 114.33 
4.0522 9.9589 -3.3790 -0.0982 -165.54 
4.0182 5.2703 -3.3790 -0.0616 -8.95 
3.9964 5.1320 -3.3790 -0.0606 -8.95 
3.9200 10.1670 -3.3790 -0.1002 112.9 
3.8716 3.2694 -3.3790 -0.0466 -52.51 
3.8121 10.8291 -3.3790 -0.1119 -34.72 
3.8021 10.4491 -3.3790 -0.1037 118.86 
3.7605 3.1842 -3.3790 -0.0470 -52.51 
3.6414 10.7092 -3.3790 -0.1062 126.37 
3.6066 2.9763 -3.3790 -0.0468 44.86 
3.5429 11.0432 -3.3790 -0.1116 -41.49 
3.4502 10.9383 -3.3790 -0.1072 138.51 
3.3640 2.7698 -3.3790 -0.0474 41.55 
3.3234 11.1436 -3.3790 -0.1089 -131.45 
3.1312 2.5523 -3.3790 -0.0477 44.31 
3.0090 3.0136 -3.3790 -0.0525 86.09 
2.9793 3.3267 -3.3790 -0.0552 91.46 
2.9620 3.9607 -3.3790 -0.0632 -73.95 
2.9243 2.7115 -3.3790 -0.0509 64.62 
2.9070 2.3259 -3.3790 -0.0478 46.16 
2.9068 3.6334 -3.3790 -0.0602 101.1 
2.8274 3.9220 -3.3790 -0.0649 -73.95 
2.7607 2.4423 -3.3790 -0.0502 54.55 
2.6890 2.0936 -3.3790 -0.0477 47.28 
2.5687 2.1918 -3.3790 -0.0498 50.69 
2.4742 1.8582 -3.3790 -0.0473 47.83 
2.3642 1.9514 -3.3790 -0.0495 49 
2.2612 1.6213 -3.3790 -0.0467 48.55 
2.1562 1.7140 -3.3790 -0.0490 48.55 
9.4301 9.8448 -3.3150 -0.0501 138.55 
9.3334 2.0081 -3.3150 -0.0090 157.46 
9.3330 9.6290 -3.3150 -0.0456 -131.41 
9.2797 1.8788 -3.3150 -0.0097 157.46 
9.2254 9.7176 -3.3150 -0.0538 -131.38 
9.1252 9.3891 -3.3150 -0.0454 -130.44 
9.0587 2.1425 -3.3150 -0.0109 -31.93 
9.0203 9.4869 -3.3150 -0.0523 -131.94 
8.9668 2.0031 -3.3150 -0.0117 159.89 
8.9253 9.1448 -3.3150 -0.0449 -127.79 
8.8134 9.2573 -3.3150 -0.0513 -132.01 
8.8075 2.3167 -3.3150 -0.0124 -39.42 
8.7435 8.8870 -3.3150 -0.0436 -121.39 
8.7264 7.6725 -3.3150 -0.0244 -73.95 
8.7172 7.4513 -3.3150 -0.0223 16.05 
8.6471 7.9793 -3.3150 -0.0300 -82.93 
8.6420 2.0888 -3.3150 -0.0136 167.97 
8.6114 8.6013 -3.3150 -0.0410 -105.29 
8.6112 7.5665 -3.3150 -0.0258 -73.95 
8.6094 9.0250 -3.3150 -0.0504 -129.8 
8.5890 8.2889 -3.3150 -0.0359 -77.26 
8.5877 2.5292 -3.3150 -0.0138 -44.9 
8.4053 8.7929 -3.3150 -0.0497 -130.88 
8.3939 2.7799 -3.3150 -0.0150 -56.18 
8.3172 2.0215 -3.3150 -0.0154 -157.01 
8.2383 3.0146 -3.3150 -0.0160 -48.11 
8.2009 2.8212 -3.3150 -0.0163 -56.64 
8.1757 8.5862 -3.3150 -0.0501 -139.66 
8.0505 3.2728 -3.3150 -0.0174 -42.08 
8.0330 1.8414 -3.3150 -0.0163 -150.53 
7.9203 8.3924 -3.3150 -0.0513 -142.95 
7.8727 8.1964 -3.3150 -0.0484 31.48 
7.8331 3.4872 -3.3150 -0.0192 -30.61 
7.7953 1.6752 -3.3150 -0.0165 34.96 
7.7151 1.7900 -3.3150 -0.0174 34.96 
7.6765 8.2424 -3.3150 -0.0529 -150.22 
7.6544 6.2479 -3.3150 -0.0303 81.05 
7.5624 3.6263 -3.3150 -0.0215 -14.44 
7.5270 6.3388 -3.3150 -0.0325 -98.95 
7.4360 6.2114 -3.3150 -0.0327 -8.95 
7.3795 8.1242 -3.3150 -0.0558 -162.18 
7.2604 3.6701 -3.3150 -0.0239 2.38 
7.1085 6.2629 -3.3150 -0.0367 -2.3 
7.0731 8.0992 -3.3150 -0.0599 173.49 
6.9284 3.6510 -3.3150 -0.0263 8.17 
6.8032 7.4727 -3.3150 -0.0529 -98.85 
6.7995 7.7851 -3.3150 -0.0580 -78.17 
6.7959 6.9771 -3.3150 -0.0465 65.62 
6.7835 8.1989 -3.3150 -0.0654 148.77 
6.7713 6.2970 -3.3150 -0.0404 -9.45 
6.7232 7.1668 -3.3150 -0.0495 -107.51 
6.7136 3.5438 -3.3150 -0.0275 101.55 
6.6686 8.0711 -3.3150 -0.0644 -53.37 
6.6105 6.9052 -3.3150 -0.0476 -112.49 
6.5764 3.5158 -3.3150 -0.0284 101.55 
6.5604 8.2850 -3.3150 -0.0693 48.55 
6.4555 8.3777 -3.3150 -0.0720 48.55 
6.4421 6.2262 -3.3150 -0.0428 14.86 
6.4352 6.6135 -3.3150 -0.0464 -120.31 
6.3568 3.5284 -3.3150 -0.0299 6.13 
6.3294 8.5824 -3.3150 -0.0768 138.51 
6.2717 2.3891 -3.3150 -0.0262 99.96 
6.2483 6.3612 -3.3150 -0.0457 -128.43 
6.2409 9.6706 -3.3150 -0.1018 -98.95 
6.2367 8.4774 -3.3150 -0.0755 138.51 
6.1964 9.3880 -3.3150 -0.0947 -92.91 
6.1662 8.8086 -3.3150 -0.0822 -80.18 
6.1633 6.0295 -3.3150 -0.0435 51.92 
6.1559 9.0980 -3.3150 -0.0882 -105.95 
6.1339 2.3649 -3.3150 -0.0268 99.96 
6.1026 9.6924 -3.3150 -0.1025 -98.95 
6.0844 2.6466 -3.3150 -0.0283 106 
6.0601 3.4544 -3.3150 -0.0317 7.91 
6.0453 6.1176 -3.3150 -0.0452 -131.05 
6.0287 2.9341 -3.3150 -0.0298 92.96 
5.9576 8.6159 -3.3150 -0.0797 169 
5.9414 5.7886 -3.3150 -0.0440 48.55 
5.9253 3.2045 -3.3150 -0.0315 118.72 
5.8365 5.8812 -3.3150 -0.0456 48.55 
5.7560 5.5787 -3.3150 -0.0445 -131.45 
5.7512 3.4950 -3.3150 -0.0339 -22.58 
5.6975 3.3657 -3.3150 -0.0337 -22.58 
5.6529 8.6420 -3.3150 -0.0814 167.22 
5.6511 5.6713 -3.3150 -0.0461 -131.45 
5.5401 5.3342 -3.3150 -0.0450 -131.5 
5.4639 3.6142 -3.3150 -0.0365 -22.54 
5.4493 8.7252 -3.3150 -0.0833 -97.36 
5.4292 5.4304 -3.3150 -0.0466 -128.08 
5.4103 3.4849 -3.3150 -0.0362 -22.54 
5.3255 5.0886 -3.3150 -0.0455 -130.47 
5.3104 8.7431 -3.3150 -0.0838 -97.36 
5.2053 3.7215 -3.3150 -0.0389 157.46 
5.1517 3.5922 -3.3150 -0.0386 157.46 
5.1504 5.2337 -3.3150 -0.0480 -165.14 
5.1240 4.8322 -3.3150 -0.0458 -121.17 
5.0725 8.7112 -3.3150 -0.0835 169.27 
4.9710 4.5450 -3.3150 -0.0454 -111.06 
4.9510 3.9182 -3.3150 -0.0419 123.11 
4.9312 10.7268 -3.3150 -0.1253 -163.95 
4.8925 10.8613 -3.3150 -0.1291 -163.95 
4.8877 4.2319 -3.3150 -0.0442 86.76 
4.8406 3.6508 -3.3150 -0.0413 0.27 
4.8212 5.1628 -3.3150 -0.0505 170.55 
4.7858 4.4253 -3.3150 -0.0462 -104.77 
4.7522 8.8008 -3.3150 -0.0847 163.47 
4.6138 10.7812 -3.3150 -0.1230 10.56 
4.5280 3.5967 -3.3150 -0.0433 19.01 
4.4840 5.1970 -3.3150 -0.0549 177.7 
4.4807 8.9401 -3.3150 -0.0860 146.66 
4.2866 10.7028 -3.3150 -0.1164 4.08 
4.2697 9.1594 -3.3150 -0.0880 130.49 
4.2447 3.4527 -3.3150 -0.0447 37.57 
4.1565 5.2485 -3.3150 -0.0595 171.05 
4.1375 9.9086 -3.3150 -0.0982 104.46 
4.1334 9.4327 -3.3150 -0.0909 119.01 
4.0655 5.1211 -3.3150 -0.0595 81.05 
4.0395 9.7377 -3.3150 -0.0945 112.98 
3.9841 3.2695 -3.3150 -0.0456 39.07 
3.9683 10.0102 -3.3150 -0.0981 104.92 
3.9575 10.7445 -3.3150 -0.1123 -30.94 
3.9381 5.2120 -3.3150 -0.0620 -98.95 
3.8662 10.3102 -3.3150 -0.1020 116.19 
3.7734 3.2824 -3.3150 -0.0474 -142.51 
3.7311 3.0758 -3.3150 -0.0463 42.79 
3.7271 10.5825 -3.3150 -0.1050 121.67 
3.6780 10.9307 -3.3150 -0.1117 -39.01 
3.5458 10.8286 -3.3150 -0.1067 129.16 
3.4844 2.8742 -3.3150 -0.0470 30.38 
3.4222 11.1498 -3.3150 -0.1113 -41.45 
3.3296 11.0448 -3.3150 -0.1067 -41.45 
3.2463 2.6625 -3.3150 -0.0474 41.87 
3.0181 2.4401 -3.3150 -0.0476 45.23 
3.0035 3.1710 -3.3150 -0.0537 102.74 
2.9813 3.8934 -3.3150 -0.0620 106.05 
2.9811 2.8586 -3.3150 -0.0514 74.71 
2.9454 3.4806 -3.3150 -0.0575 97.07 
2.8753 4.0086 -3.3150 -0.0650 -163.95 
2.8661 3.7874 -3.3150 -0.0626 106.05 
2.8490 2.5730 -3.3150 -0.0503 58.61 
2.7974 2.2103 -3.3150 -0.0476 46.82 
2.6671 2.3151 -3.3150 -0.0498 52.21 
2.5813 1.9761 -3.3150 -0.0474 47.6 
