7.3, 6.2, -2.7, 0, 0, -0.0344, 400
7.3, 7.2, -2.7, 0, 0, -0.0344, 11000
6.3, 7.2, -2.7, 0, 0, -0.0344, 11000
6.3, 6.2, -2.7, 0, 0, -0.0344, 11000
7.3, 6.2, -2.7, 0, 0, -0.0344, 11000
7.3, 6.2, -1.7, 0, 0, -0.0344, 11000
7.3, 6.2, -2.7, 0, 0, -0.0344, 11000
